#{"t_start": 1735350997.6457891, "env_id": "Swimmer-v5"}
r,l,t
87.256389,1000,4548.654551
90.146551,1000,4552.543498
85.784712,1000,4557.138014
88.275409,1000,4561.059259
91.188104,1000,4565.699831
92.302722,1000,4569.715483
88.2396,1000,4574.468533
87.337454,1000,4578.475221
89.936627,1000,4583.228083
90.610837,1000,4587.236
82.147682,1000,4591.93193
91.138976,1000,4595.882999
88.011499,1000,4600.66574
84.296091,1000,4604.703274
89.618122,1000,4608.690567
88.287489,1000,4613.420649
84.826926,1000,4617.316429
89.042042,1000,4621.908342
89.799467,1000,4625.801849
86.52591,1000,4630.424191
93.764938,1000,4634.298952
87.335304,1000,4638.940145
82.006663,1000,4642.883845
90.455702,1000,4647.608012
87.680603,1000,4651.590034
89.259946,1000,4656.33612
89.891485,1000,4660.321578
87.243503,1000,4665.094391
88.541694,1000,4669.035524
86.05679,1000,4673.770009
84.675667,1000,4677.780237
91.130243,1000,4682.565112
80.867133,1000,4686.555096
87.036403,1000,4691.239048
90.331578,1000,4695.151643
82.06493,1000,4699.754147
88.466437,1000,4703.651647
87.112214,1000,4708.24861
86.896738,1000,4712.172455
88.868029,1000,4716.769508
85.813001,1000,4720.803285
87.423803,1000,4725.546034
80.824954,1000,4729.544609
85.503497,1000,4734.302472
80.047692,1000,4738.312163
89.571613,1000,4743.04039
89.128581,1000,4746.980144
85.375427,1000,4751.828929
86.385272,1000,4755.863863
89.414422,1000,4760.518433
87.27337,1000,4764.421951
85.198835,1000,4769.02206
89.11168,1000,4772.913423
87.331364,1000,4777.508402
91.797297,1000,4781.437306
88.476936,1000,4786.110905
86.857291,1000,4790.10548
90.691844,1000,4794.110503
87.705054,1000,4798.868574
88.52205,1000,4802.84179
90.960763,1000,4807.643646
89.516524,1000,4811.624273
91.033208,1000,4816.318455
89.758125,1000,4820.339875
87.203564,1000,4825.125321
89.49386,1000,4829.112773
84.584108,1000,4833.813048
90.822355,1000,4837.724082
89.32954,1000,4842.327447
87.316724,1000,4846.215193
90.122687,1000,4850.822559
84.941147,1000,4854.748486
89.827896,1000,4859.34806
89.743687,1000,4863.36152
89.536296,1000,4868.122876
86.035934,1000,4872.12703
