#{"t_start": 1735350998.580363, "env_id": "Hopper-v5"}
r,l,t
55.492004,11,108.134917
62.2213,9,108.178028
52.402746,13,108.240108
83.662765,20,108.337043
52.955305,10,108.387604
94.258267,21,108.490139
47.538514,12,108.551448
78.579265,18,108.639309
46.3289,11,108.69256
100.289859,25,108.814432
46.68486,13,108.877831
98.150194,36,109.052937
86.758235,20,109.149208
59.813914,8,109.187828
43.420065,12,109.245484
52.056834,35,109.413781
97.989019,26,109.539584
101.14377,29,109.679838
73.896582,17,109.763206
99.330202,28,110.671643
111.785084,31,110.824771
77.813291,16,110.904333
51.270821,10,110.954576
53.024191,6,110.984028
47.472429,9,111.028431
47.069036,12,111.088287
78.267304,19,111.183078
42.698122,12,111.242384
47.860269,21,111.345829
46.675831,11,111.398875
47.734269,11,111.454071
59.460654,9,111.498522
54.094828,10,111.549053
72.575126,14,111.618434
104.658305,28,111.758507
92.171732,24,111.886763
86.714321,21,111.991108
82.77354,18,112.081913
48.736342,10,112.132008
96.815915,29,112.276338
75.201018,18,112.366543
45.672703,11,112.421986
95.540017,25,112.547
100.545219,24,112.66658
111.510028,30,112.821637
43.396942,13,112.88607
80.544273,19,112.981257
104.752715,29,113.127752
91.722128,22,113.238844
90.95821,26,113.371051
94.597052,29,113.517255
102.638992,25,113.643567
50.718937,14,113.714653
45.031635,27,113.855752
54.216987,7,113.89218
99.175772,34,114.069883
93.09094,26,114.208321
85.611689,18,114.303517
46.8481,13,114.36874
102.185614,29,114.514086
48.912293,9,114.559958
44.216782,10,114.609865
68.800109,12,114.670166
49.672151,13,114.735187
102.052636,26,114.869259
48.852619,8,114.909794
44.475936,10,114.960493
90.289848,24,115.081761
42.511261,8,115.123533
91.510704,26,115.255425
40.256811,11,115.310397
102.425969,27,115.446815
48.996945,12,115.508086
53.026987,12,115.568357
51.85448,10,115.618914
49.075093,8,115.659952
85.96847,20,115.760743
49.008436,12,115.820722
47.612575,14,115.893401
90.146784,23,116.012756
79.438906,19,116.11069
69.403272,13,116.178251
104.905185,33,116.343124
52.976432,9,116.388528
44.580853,13,116.455681
100.598411,34,116.629757
45.618247,15,116.707377
48.451495,9,116.753801
86.370901,23,116.873148
45.656456,8,116.914195
86.383215,25,117.043149
46.124852,9,117.089846
84.280523,22,117.200641
87.970906,24,117.323475
43.83136,11,117.379541
45.908346,14,117.450056
81.782798,19,117.546662
68.670003,16,117.626746
85.827962,24,117.744578
102.277969,28,117.887573
88.843762,24,118.004551
92.336119,24,118.12233
50.596158,14,118.192111
110.668666,34,118.361602
37.812162,17,118.444259
95.503103,27,118.578965
47.373784,10,118.629026
44.950122,13,118.694568
80.442834,16,118.774643
86.220693,22,118.88183
53.028039,13,118.946853
74.033926,16,119.025746
81.933473,21,119.129183
59.158611,36,119.314323
81.452299,18,119.406252
48.968909,12,119.465567
60.181412,9,119.511054
95.969835,25,119.64023
52.139601,10,119.689896
52.065169,11,119.749599
42.367532,11,119.804756
37.315878,37,119.986197
71.112517,12,120.045532
49.127814,9,120.089733
85.457676,21,120.194141
96.416196,30,120.343092
88.793214,20,120.441016
76.084623,18,120.528775
70.759224,16,120.607572
96.634539,24,120.724327
43.390796,11,120.77807
50.049307,9,120.821919
85.228578,24,120.938789
91.746835,23,121.832344
74.081324,16,121.911526
53.416198,10,121.960658
44.801923,9,122.004374
51.911372,10,122.052783
49.5916,10,122.101356
95.139819,26,122.226614
51.302426,12,122.284073
46.280159,11,122.337795
79.353135,17,122.419388
68.798628,16,122.497378
74.214706,14,122.566476
54.702863,12,122.625448
46.353995,11,122.678803
109.003204,28,122.8171
47.714998,10,122.866444
54.344932,11,122.921178
92.727042,24,123.040764
94.149652,23,123.156203
80.712483,22,123.264655
70.046658,14,123.333134
50.522675,8,123.372545
63.947539,9,123.417505
50.287217,9,123.461626
48.537424,14,123.530066
49.818688,14,123.598794
45.710275,9,123.642471
91.298684,27,123.775714
55.99572,14,123.84513
61.786826,10,123.894992
47.277176,10,123.945443
50.307868,9,123.993693
101.881079,26,124.12547
49.56211,10,124.175587
87.56975,21,124.279001
85.754241,20,124.378306
51.88456,12,124.437778
42.083903,9,124.481155
47.103541,13,124.54603
48.579073,12,124.605403
97.344772,30,124.753469
50.917621,9,124.797987
100.175691,32,124.954091
87.68719,27,125.083406
48.064899,10,125.131816
54.173271,10,125.179574
57.474242,10,125.228053
51.472636,15,125.3003
56.007784,9,125.343486
47.558291,10,125.39395
45.976026,10,125.442597
53.009007,9,125.485563
50.855476,12,125.543336
53.994237,13,125.612334
52.007911,13,125.674268
45.357726,12,125.731958
55.890799,9,125.775268
78.613285,18,125.861489
82.163006,15,125.936431
45.784551,13,125.99931
98.986879,23,126.112039
107.206859,22,126.217644
51.711647,12,126.275298
71.187978,14,126.342096
74.232581,15,126.413949
56.3418,9,126.460243
41.023226,9,126.503199
98.232513,27,126.632818
82.674425,19,126.724101
44.508277,8,126.76281
88.234706,24,126.877225
50.89568,9,126.920963
91.966511,21,127.020772
