#{"t_start": 1735350997.7479322, "env_id": "Hopper-v5"}
r,l,t
46.713584,8,104.525027
51.999818,8,104.560112
83.065346,39,104.732297
61.174819,23,104.834075
60.262348,15,104.899779
71.198499,29,105.023222
68.836374,40,105.197614
57.712449,16,105.267916
80.635073,39,105.439036
60.205168,19,105.520104
66.783631,25,105.627806
65.16654,23,105.729403
54.881018,10,105.774291
76.509222,34,105.923005
51.900519,13,105.979003
48.219299,10,106.022321
53.525082,12,106.075797
66.612406,22,106.174653
72.794645,31,106.307164
68.17755,27,106.421556
47.106247,9,106.459777
59.859584,17,106.530921
52.38595,10,106.573785
50.524404,11,106.6248
65.967985,25,106.730616
64.359486,23,106.831492
64.773442,25,106.939578
64.990636,27,107.059565
57.157494,17,107.131391
72.794042,29,107.253781
55.557769,17,107.325675
57.798765,18,107.401909
71.268479,28,107.519976
76.705136,35,107.668206
49.615716,9,107.706451
57.211901,16,107.773849
54.13921,14,107.835809
67.742572,26,107.946981
66.101583,25,108.052287
68.004395,27,108.169554
59.97015,21,109.034747
50.702771,9,109.073343
54.978052,15,109.137458
63.380669,22,109.23065
72.998872,30,109.363142
61.282137,21,109.453452
58.8261,16,109.521537
57.732037,18,109.598617
58.597633,17,109.671139
58.978768,19,109.752581
62.660152,20,109.842035
69.59103,27,109.958355
56.414389,13,110.015881
65.817938,22,110.111653
52.657892,12,110.164051
52.922631,10,110.207465
50.577365,9,110.247126
65.593642,25,110.355451
65.313839,23,110.455582
58.804887,20,110.542741
75.917001,33,110.685271
65.283934,23,110.785554
60.697991,21,110.877687
59.817318,19,110.960441
63.727269,23,111.060238
58.562591,19,111.142569
49.150883,10,111.186266
57.20756,19,111.268312
66.990247,24,111.37206
78.225952,39,111.541815
57.895802,18,111.619484
60.526674,20,111.706356
69.745729,27,111.823716
59.268451,18,111.902547
61.630029,21,111.993054
53.335011,12,112.045741
59.563198,18,112.122593
60.806825,17,112.195886
64.001827,23,112.294207
49.45494,10,112.337452
52.966166,14,112.398218
58.695237,17,112.478201
58.802603,18,112.555856
54.479535,16,112.624298
67.21226,27,112.739869
61.398006,20,112.826246
80.986225,39,112.993446
59.978572,21,113.088286
60.72289,21,113.180154
81.187204,38,113.345021
76.806621,36,113.504787
77.047169,38,113.67183
55.787789,16,113.742395
56.252658,15,113.807468
56.967286,16,113.875976
70.996146,29,114.002627
73.610007,32,114.141109
59.572854,21,114.231674
50.038718,10,114.276226
57.254179,18,114.356491
60.835411,20,114.442134
44.252328,7,114.472314
50.981029,12,114.523241
73.152641,39,114.693435
34.538578,39,114.861047
62.442293,23,114.962721
